idxSin;cov;incDate;decDate;cloDate;accYear;pay;eval
S00546267;TTG;2021-12-14;2021-12-17;2022-02-03;2022;259.2;259.2
S00546281;TTG;2021-12-14;2021-12-14;2021-12-24;2021;1104.03;1104.03
S00546300;TTG;2021-12-14;2021-12-17;;2021;0.0;1700.0
S00546300;TTG;2021-12-14;2021-12-17;2022-01-18;2022;4301.23;4301.23
S00546318;TTG;2021-12-14;2021-12-22;;2021;0.0;1700.0
S00546318;TTG;2021-12-14;2021-12-22;2022-05-26;2022;597.97;597.97
S00546337;TTG;2021-12-14;2021-12-15;;2021;0.0;1700.0
S00546337;TTG;2021-12-14;2021-12-15;2022-06-06;2022;1666.66;1666.66
S00546352;TTG;2021-12-14;2021-12-14;;2021;0.0;1700.0
S00546352;TTG;2021-12-14;2021-12-14;2022-06-03;2022;259.2;259.2
S00546368;TTG;2021-12-14;2021-12-15;;2021;0.0;1700.0
S00546368;TTG;2021-12-14;2021-12-15;2022-01-08;2022;934.6;934.6
S00546387;TTG;2021-12-14;2021-12-14;2021-12-14;2021;524.22;524.22
S00546407;TTG;2021-12-14;2021-12-18;;2021;0.0;1700.0
S00546407;TTG;2021-12-14;2021-12-18;2022-01-03;2022;1102.16;1102.16
S00546425;TTG;2021-12-14;2021-12-14;;2021;0.0;1700.0
S00546425;TTG;2021-12-14;2021-12-14;2022-07-23;2022;3541.2;3541.2
S00546441;TTG;2021-12-14;2021-12-15;;2021;0.0;1700.0
S00546441;TTG;2021-12-14;2021-12-15;;2022;0.0;1700.0
S00546457;TTG;2021-12-14;2021-12-21;;2021;0.0;1700.0
S00546457;TTG;2021-12-14;2021-12-21;2022-02-25;2022;2063.01;2063.01
S00546462;TTG;2021-12-14;2021-12-15;;2021;0.0;1700.0
S00546462;TTG;2021-12-14;2021-12-15;2022-06-24;2022;12542.8;12542.8
S00546475;TTG;2021-12-14;2021-12-14;;2021;0.0;1700.0
S00546475;TTG;2021-12-14;2021-12-14;2022-01-22;2022;1663.29;1663.29
S00546496;TTG;2021-12-14;2021-12-14;;2021;0.0;1700.0
S00546496;TTG;2021-12-14;2021-12-14;2022-02-04;2022;465.49;465.49
S00546511;TTG;2021-12-14;2021-12-15;;2021;0.0;1700.0
S00546511;TTG;2021-12-14;2021-12-15;2022-01-14;2022;3021.21;3021.21
S00546531;TTG;2021-12-14;2021-12-14;;2021;0.0;1700.0
S00546531;TTG;2021-12-14;2021-12-14;2022-02-07;2022;1175.39;1175.39
S00546542;TTG;2021-12-14;2021-12-14;2021-12-14;2021;469.36;469.36
S00546565;TTG;2021-12-14;2021-12-14;;2021;0.0;1700.0
S00546565;TTG;2021-12-14;2021-12-14;2022-03-12;2022;1346.87;1346.87
S00546575;TTG;2021-12-14;2021-12-14;;2021;0.0;1700.0
S00546575;TTG;2021-12-14;2021-12-14;2022-03-16;2022;17524.06;17524.06
S00546589;TTG;2021-12-14;2021-12-14;;2021;0.0;1700.0
S00546589;TTG;2021-12-14;2021-12-14;2022-01-26;2022;2720.0;2720.0
S00546605;TTG;2021-12-15;2021-12-16;;2021;0.0;1700.0
S00546605;TTG;2021-12-15;2021-12-16;2022-05-15;2022;882.08;882.08
S00546625;TTG;2021-12-15;2021-12-15;;2021;0.0;1700.0
S00546625;TTG;2021-12-15;2021-12-15;2022-01-27;2022;3752.97;3752.97
S00546643;TTG;2021-12-15;2021-12-16;2021-12-16;2021;1873.26;1873.26
S00546661;TTG;2021-12-15;2021-12-27;;2021;0.0;1700.0
S00546661;TTG;2021-12-15;2021-12-27;2022-01-26;2022;2609.12;2609.12
S00546679;TTG;2021-12-15;2021-12-16;;2021;0.0;1700.0
S00546679;TTG;2021-12-15;2021-12-16;2022-01-11;2022;1681.34;1681.34
S00546693;TTG;2021-12-15;2021-12-16;;2021;0.0;1700.0
S00546693;TTG;2021-12-15;2021-12-16;2022-01-26;2022;2488.36;2488.36
S00546707;TTG;2021-12-15;2021-12-15;;2021;0.0;1700.0
S00546707;TTG;2021-12-15;2021-12-15;2022-02-22;2022;956.57;956.57
S00546726;TTG;2021-12-15;2021-12-17;2021-12-17;2021;1965.7;1965.7
S00546740;TTG;2021-12-15;2021-12-15;;2021;0.0;1700.0
S00546740;TTG;2021-12-15;2021-12-15;2022-08-01;2022;7200.79;7200.79
S00546756;TTG;2021-12-15;2021-12-15;;2021;0.0;1700.0
S00546756;TTG;2021-12-15;2021-12-15;2022-02-01;2022;2045.16;2045.16
S00546772;TTG;2021-12-15;2021-12-23;;2021;0.0;1700.0
S00546772;TTG;2021-12-15;2021-12-23;2022-07-22;2022;1996.55;1996.55
S00546783;TTG;2021-12-15;2021-12-15;;2021;0.0;1700.0
S00546783;TTG;2021-12-15;2021-12-15;2022-01-20;2022;950.12;950.12
S00546796;TTG;2021-12-15;2021-12-15;;2021;0.0;1700.0
S00546796;TTG;2021-12-15;2021-12-15;2022-04-27;2022;259.2;259.2
S00546812;TTG;2021-12-15;2021-12-18;;2021;0.0;1700.0
S00546812;TTG;2021-12-15;2021-12-18;2022-01-03;2022;407.22;407.22
S00546825;TTG;2021-12-15;2022-02-04;2022-02-19;2022;1590.63;1590.63
S00546843;TTG;2021-12-15;2021-12-18;;2021;0.0;1700.0
S00546843;TTG;2021-12-15;2021-12-18;2022-01-26;2022;10946.19;10946.19
S00546864;TTG;2021-12-15;2021-12-16;;2021;0.0;1700.0
S00546864;TTG;2021-12-15;2021-12-16;2022-02-09;2022;10762.44;10762.44
S00546876;TTG;2021-12-15;2021-12-15;;2021;0.0;1700.0
S00546876;TTG;2021-12-15;2021-12-15;2022-03-04;2022;2035.34;2035.34
S00546892;TTG;2021-12-15;2022-01-10;2022-02-02;2022;298.09;298.09
S00546908;TTG;2021-12-15;2021-12-16;;2021;0.0;1700.0
S00546908;TTG;2021-12-15;2021-12-16;2022-01-10;2022;2194.73;2194.73
S00546920;TTG;2021-12-15;2021-12-22;;2021;0.0;1700.0
S00546920;TTG;2021-12-15;2021-12-22;2022-06-21;2022;8683.33;8683.33
S00546934;TTG;2021-12-15;2021-12-16;;2021;0.0;1700.0
S00546934;TTG;2021-12-15;2021-12-16;2022-02-04;2022;6898.74;6898.74
S00546956;TTG;2021-12-15;2021-12-22;;2021;0.0;1700.0
S00546956;TTG;2021-12-15;2021-12-22;2022-01-20;2022;5002.85;5002.85
S00546969;TTG;2021-12-15;2021-12-15;;2021;0.0;1700.0
S00546969;TTG;2021-12-15;2021-12-15;2022-02-06;2022;3427.43;3427.43
S00546989;TTG;2021-12-15;2021-12-15;;2021;0.0;1700.0
S00546989;TTG;2021-12-15;2021-12-15;2022-01-13;2022;0.0;0.0
S00547004;TTG;2021-12-15;2021-12-16;;2021;0.0;1700.0
S00547004;TTG;2021-12-15;2021-12-16;2022-04-05;2022;0.0;0.0
S00547018;TTG;2021-12-15;2021-12-15;;2021;0.0;1700.0
S00547018;TTG;2021-12-15;2021-12-15;2022-06-08;2022;1837.8;1837.8
S00547029;TTG;2021-12-15;2022-03-11;2022-03-11;2022;1499.59;1499.59
S00547048;TTG;2021-12-15;2021-12-15;;2021;0.0;1700.0
S00547048;TTG;2021-12-15;2021-12-15;2022-10-06;2022;1814.27;1814.27
S00547071;TTG;2021-12-15;2021-12-15;;2021;0.0;1700.0
S00547071;TTG;2021-12-15;2021-12-15;2022-07-02;2022;4059.93;4059.93
S00547088;TTG;2021-12-15;2021-12-15;;2021;0.0;1700.0
S00547088;TTG;2021-12-15;2021-12-15;2022-02-26;2022;7442.45;7442.45
S00547100;TTG;2021-12-16;2021-12-19;;2021;0.0;1700.0
S00547100;TTG;2021-12-16;2021-12-19;2022-02-17;2022;3774.89;3774.89
S00547118;TTG;2021-12-16;2021-12-16;;2021;0.0;1700.0
S00547118;TTG;2021-12-16;2021-12-16;2022-05-20;2022;7225.71;7225.71
S00547138;TTG;2021-12-16;2021-12-16;;2021;0.0;1700.0
S00547138;TTG;2021-12-16;2021-12-16;2022-02-04;2022;3073.09;3073.09
S00547152;TTG;2021-12-16;2021-12-17;;2021;0.0;1700.0
S00547152;TTG;2021-12-16;2021-12-17;2022-03-17;2022;1102.47;1102.47
S00547177;TTG;2021-12-16;2021-12-16;;2021;0.0;1700.0
S00547177;TTG;2021-12-16;2021-12-16;2022-04-01;2022;5054.8;5054.8
S00547204;TTG;2021-12-16;2021-12-16;;2021;0.0;1700.0
S00547204;TTG;2021-12-16;2021-12-16;2022-01-17;2022;28987.7;28987.7
S00547216;TTG;2021-12-16;2021-12-16;;2021;0.0;1700.0
S00547216;TTG;2021-12-16;2021-12-16;2022-08-12;2022;1614.48;1614.48
S00547235;TTG;2021-12-16;2021-12-17;;2021;0.0;1700.0
S00547235;TTG;2021-12-16;2021-12-17;2022-01-12;2022;1014.01;1014.01
S00547252;TTG;2021-12-16;2021-12-16;;2021;0.0;1700.0
S00547252;TTG;2021-12-16;2021-12-16;2022-02-01;2022;5086.57;5086.57
S00547264;TTG;2021-12-16;2021-12-16;;2021;0.0;1700.0
S00547264;TTG;2021-12-16;2021-12-16;2022-03-01;2022;718.02;718.02
S00547277;TTG;2021-12-16;2021-12-18;;2021;0.0;1700.0
S00547277;TTG;2021-12-16;2021-12-18;2022-02-06;2022;4696.11;4696.11
S00547294;TTG;2021-12-16;2021-12-19;;2021;0.0;1700.0
S00547294;TTG;2021-12-16;2021-12-19;2022-05-18;2022;2127.02;2127.02
S00547312;TTG;2021-12-16;2021-12-19;;2021;0.0;1700.0
S00547312;TTG;2021-12-16;2021-12-19;2022-03-09;2022;7616.43;7616.43
S00547327;TTG;2021-12-16;2021-12-17;2021-12-17;2021;5554.24;5554.24
S00547342;TTG;2021-12-16;2021-12-21;;2021;0.0;1700.0
S00547342;TTG;2021-12-16;2021-12-21;2022-01-20;2022;259.2;259.2
S00547356;TTG;2021-12-16;2021-12-16;;2021;0.0;1700.0
S00547356;TTG;2021-12-16;2021-12-16;2022-03-04;2022;1534.27;1534.27
S00547374;TTG;2021-12-16;2021-12-20;;2021;0.0;1700.0
S00547374;TTG;2021-12-16;2021-12-20;2022-03-20;2022;3573.66;3573.66
S00547392;TTG;2021-12-16;2021-12-18;;2021;0.0;1700.0
S00547392;TTG;2021-12-16;2021-12-18;2022-02-01;2022;1516.55;1516.55
S00547416;TTG;2021-12-16;2021-12-19;;2021;0.0;1700.0
S00547416;TTG;2021-12-16;2021-12-19;2022-05-02;2022;3699.13;3699.13
S00547435;TTG;2021-12-16;2021-12-26;;2021;0.0;1700.0
S00547435;TTG;2021-12-16;2021-12-26;2022-03-09;2022;955.65;955.65
S00547468;TTG;2021-12-17;2021-12-17;;2021;0.0;1700.0
S00547468;TTG;2021-12-17;2021-12-17;2022-01-27;2022;0.0;0.0
S00547486;TTG;2021-12-17;2021-12-31;;2021;0.0;1700.0
S00547486;TTG;2021-12-17;2021-12-31;2022-07-11;2022;8369.89;8369.89
S00547503;TTG;2021-12-17;2021-12-26;;2021;0.0;1700.0
S00547503;TTG;2021-12-17;2021-12-26;2022-03-06;2022;1724.64;1724.64
S00547519;TTG;2021-12-17;2021-12-17;;2021;0.0;1700.0
S00547519;TTG;2021-12-17;2021-12-17;2022-03-30;2022;571.36;571.36
S00547535;TTG;2021-12-17;2021-12-17;2021-12-17;2021;2531.8;2531.8
S00547553;TTG;2021-12-17;2021-12-18;2021-12-25;2021;3501.93;3501.93
S00547571;TTG;2021-12-17;2021-12-20;;2021;0.0;1700.0
S00547571;TTG;2021-12-17;2021-12-20;2022-01-12;2022;2674.9;2674.9
S00547582;TTG;2021-12-17;2021-12-24;;2021;0.0;1700.0
S00547582;TTG;2021-12-17;2021-12-24;2022-01-18;2022;3194.11;3194.11
S00547593;TTG;2021-12-17;2021-12-19;2021-12-27;2021;0.0;0.0
S00547607;TTG;2021-12-17;2021-12-17;;2021;0.0;1700.0
S00547607;TTG;2021-12-17;2021-12-17;2022-01-12;2022;2534.19;2534.19
S00547619;TTG;2021-12-17;2021-12-18;;2021;0.0;1700.0
S00547619;TTG;2021-12-17;2021-12-18;2022-01-19;2022;2248.37;2248.37
S00547630;TTG;2021-12-17;2021-12-19;;2021;0.0;1700.0
S00547630;TTG;2021-12-17;2021-12-19;2022-01-05;2022;5464.08;5464.08
S00547648;TTG;2021-12-17;2021-12-17;;2021;0.0;1700.0
S00547648;TTG;2021-12-17;2021-12-17;2022-01-28;2022;947.54;947.54
S00547664;TTG;2021-12-17;2021-12-21;;2021;0.0;1700.0
S00547664;TTG;2021-12-17;2021-12-21;2022-01-31;2022;10096.84;10096.84
S00547688;TTG;2021-12-17;2021-12-17;;2021;0.0;1700.0
S00547688;TTG;2021-12-17;2021-12-17;2022-07-15;2022;11048.71;11048.71
S00547698;TTG;2021-12-17;2021-12-23;;2021;0.0;1700.0
S00547698;TTG;2021-12-17;2021-12-23;2022-01-31;2022;2833.34;2833.34
S00547714;TTG;2021-12-17;2021-12-17;;2021;0.0;1700.0
S00547714;TTG;2021-12-17;2021-12-17;2022-03-16;2022;517.28;517.28
S00547728;TTG;2021-12-17;2021-12-18;;2021;0.0;1700.0
S00547728;TTG;2021-12-17;2021-12-18;2022-03-11;2022;259.2;259.2
S00547738;TTG;2021-12-17;2021-12-17;;2021;0.0;1700.0
S00547738;TTG;2021-12-17;2021-12-17;2022-09-16;2022;11994.15;11994.15
S00547758;TTG;2021-12-17;2021-12-21;;2021;0.0;1700.0
S00547758;TTG;2021-12-17;2021-12-21;2022-05-21;2022;1137.06;1137.06
S00547775;TTG;2021-12-17;2021-12-18;;2021;0.0;1700.0
S00547775;TTG;2021-12-17;2021-12-18;2022-07-04;2022;5574.32;5574.32
S00547799;TTG;2021-12-17;2021-12-17;;2021;0.0;1700.0
S00547799;TTG;2021-12-17;2021-12-17;2022-05-09;2022;8838.35;8838.35
S00547815;TTG;2021-12-17;2021-12-21;;2021;0.0;1700.0
S00547815;TTG;2021-12-17;2021-12-21;2022-01-19;2022;2650.37;2650.37
S00547829;TTG;2021-12-17;2021-12-27;;2021;0.0;1700.0
S00547829;TTG;2021-12-17;2021-12-27;2022-03-10;2022;4728.6;4728.6
S00547847;TTG;2021-12-17;2021-12-18;;2021;0.0;1700.0
S00547847;TTG;2021-12-17;2021-12-18;2022-01-18;2022;5444.65;5444.65
S00547872;TTG;2021-12-18;2021-12-29;;2021;0.0;1700.0
S00547872;TTG;2021-12-18;2021-12-29;2022-01-16;2022;3196.48;3196.48
S00547894;TTG;2021-12-18;2021-12-18;2021-12-18;2021;681.91;681.91
S00547912;TTG;2021-12-18;2021-12-18;;2021;0.0;1700.0
S00547912;TTG;2021-12-18;2021-12-18;2022-01-17;2022;2876.53;2876.53
S00547924;TTG;2021-12-18;2022-01-09;2022-07-14;2022;10240.77;10240.77
S00547945;TTG;2021-12-18;2021-12-19;;2021;0.0;1700.0
S00547945;TTG;2021-12-18;2021-12-19;2022-03-13;2022;6221.05;6221.05
S00547956;TTG;2021-12-18;2021-12-23;;2021;0.0;1700.0
S00547956;TTG;2021-12-18;2021-12-23;2022-05-27;2022;5598.66;5598.66
S00547973;TTG;2021-12-18;2021-12-23;;2021;0.0;1700.0
S00547973;TTG;2021-12-18;2021-12-23;2022-01-23;2022;1823.43;1823.43
S00547985;TTG;2021-12-18;2021-12-18;;2021;0.0;1700.0
S00547985;TTG;2021-12-18;2021-12-18;2022-01-14;2022;2458.62;2458.62
S00548003;TTG;2021-12-18;2021-12-22;;2021;0.0;1700.0
S00548003;TTG;2021-12-18;2021-12-22;2022-01-12;2022;1063.26;1063.26
S00548019;TTG;2021-12-18;2021-12-20;;2021;0.0;1700.0
S00548019;TTG;2021-12-18;2021-12-20;;2022;0.0;1700.0
S00548040;TTG;2021-12-18;2021-12-18;;2021;0.0;1700.0
S00548040;TTG;2021-12-18;2021-12-18;2022-06-17;2022;0.0;0.0
S00548058;TTG;2021-12-18;2021-12-18;;2021;0.0;1700.0
S00548058;TTG;2021-12-18;2021-12-18;2022-02-01;2022;2044.48;2044.48
S00548078;TTG;2021-12-18;2021-12-18;;2021;0.0;1700.0
S00548078;TTG;2021-12-18;2021-12-18;2022-01-28;2022;548.46;548.46
S00548090;TTG;2021-12-18;2021-12-22;;2021;0.0;1700.0
S00548090;TTG;2021-12-18;2021-12-22;2022-06-08;2022;6269.04;6269.04
S00548101;TTG;2021-12-18;2021-12-19;;2021;0.0;1700.0
S00548101;TTG;2021-12-18;2021-12-19;2022-01-27;2022;1291.47;1291.47
S00548116;TTG;2021-12-18;2021-12-19;;2021;0.0;1700.0
S00548116;TTG;2021-12-18;2021-12-19;2022-04-24;2022;3321.18;3321.18
S00548136;TTG;2021-12-18;2021-12-18;;2021;0.0;1700.0
S00548136;TTG;2021-12-18;2021-12-18;2022-01-21;2022;1029.75;1029.75
S00548163;TTG;2021-12-18;2021-12-22;2021-12-29;2021;0.0;0.0
S00548187;TTG;2021-12-18;2022-01-05;2022-02-07;2022;1459.88;1459.88
S00548202;TTG;2021-12-19;2021-12-20;;2021;0.0;1700.0
S00548202;TTG;2021-12-19;2021-12-20;2022-01-27;2022;1921.64;1921.64
S00548216;TTG;2021-12-19;2021-12-20;;2021;0.0;1700.0
S00548216;TTG;2021-12-19;2021-12-20;;2022;0.0;1700.0
S00548232;TTG;2021-12-19;2021-12-19;;2021;0.0;1700.0
S00548232;TTG;2021-12-19;2021-12-19;2022-04-22;2022;0.0;0.0
S00548250;TTG;2021-12-19;2021-12-19;;2021;0.0;1700.0
S00548250;TTG;2021-12-19;2021-12-19;2022-09-27;2022;2036.9;2036.9
S00548276;TTG;2021-12-19;2021-12-20;;2021;0.0;1700.0
S00548276;TTG;2021-12-19;2021-12-20;2022-01-19;2022;2627.42;2627.42
S00548294;TTG;2021-12-19;2021-12-23;;2021;0.0;1700.0
S00548294;TTG;2021-12-19;2021-12-23;2022-01-31;2022;22194.75;22194.75
S00548316;TTG;2021-12-19;2021-12-19;;2021;0.0;1700.0
S00548316;TTG;2021-12-19;2021-12-19;2022-01-05;2022;367.75;367.75
S00548330;TTG;2021-12-19;2021-12-21;;2021;0.0;1700.0
S00548330;TTG;2021-12-19;2021-12-21;;2022;0.0;1700.0
S00548347;TTG;2021-12-19;2021-12-19;;2021;0.0;1700.0
S00548347;TTG;2021-12-19;2021-12-19;2022-04-17;2022;2596.47;2596.47
S00548355;TTG;2021-12-19;2021-12-20;;2021;0.0;1700.0
S00548355;TTG;2021-12-19;2021-12-20;2022-04-02;2022;185.78;185.78
S00548368;TTG;2021-12-19;2021-12-21;;2021;0.0;1700.0
S00548368;TTG;2021-12-19;2021-12-21;2022-11-01;2022;2500.2;2500.2
S00548385;TTG;2021-12-19;2021-12-20;;2021;0.0;1700.0
S00548385;TTG;2021-12-19;2021-12-20;2022-08-16;2022;2711.53;2711.53
S00548398;TTG;2021-12-19;2021-12-19;2021-12-27;2021;1346.44;1346.44
S00548419;TTG;2021-12-19;2021-12-22;2021-12-22;2021;240.0;240.0
S00548442;TTG;2021-12-19;2021-12-21;;2021;0.0;1700.0
S00548442;TTG;2021-12-19;2021-12-21;2022-05-09;2022;6961.71;6961.71
S00548467;TTG;2021-12-20;2021-12-22;;2021;0.0;1700.0
S00548467;TTG;2021-12-20;2021-12-22;2022-01-24;2022;21762.89;21762.89
S00548484;TTG;2021-12-20;2021-12-25;;2021;0.0;1700.0
S00548484;TTG;2021-12-20;2021-12-25;2022-01-20;2022;1312.28;1312.28
S00548503;TTG;2021-12-20;2021-12-20;;2021;0.0;1700.0
S00548503;TTG;2021-12-20;2021-12-20;2022-04-01;2022;208.5;208.5
S00548517;TTG;2021-12-20;2021-12-20;;2021;0.0;1700.0
S00548517;TTG;2021-12-20;2021-12-20;2022-12-21;2022;1517.96;1517.96
S00548532;TTG;2021-12-20;2021-12-20;;2021;0.0;1700.0
S00548532;TTG;2021-12-20;2021-12-20;;2022;0.0;1700.0
S00548549;TTG;2021-12-20;2021-12-23;;2021;0.0;1700.0
S00548549;TTG;2021-12-20;2021-12-23;2022-01-19;2022;6523.23;6523.23
S00548570;TTG;2021-12-20;2021-12-20;;2021;0.0;1700.0
S00548570;TTG;2021-12-20;2021-12-20;2022-01-04;2022;682.57;682.57
S00548594;TTG;2021-12-20;2022-01-31;2022-02-10;2022;2900.76;2900.76
S00548613;TTG;2021-12-20;2021-12-20;;2021;0.0;1700.0
S00548613;TTG;2021-12-20;2021-12-20;2022-01-03;2022;8814.07;8814.07
S00548632;TTG;2021-12-20;2021-12-20;;2021;0.0;1700.0
S00548632;TTG;2021-12-20;2021-12-20;2022-02-15;2022;555.08;555.08
S00548640;TTG;2021-12-20;2021-12-20;2021-12-27;2021;4000.55;4000.55
S00548658;TTG;2021-12-20;2021-12-24;2021-12-31;2021;0.0;0.0
S00548680;TTG;2021-12-20;2021-12-30;;2021;0.0;1700.0
S00548680;TTG;2021-12-20;2021-12-30;2022-03-15;2022;361.79;361.79
S00548693;TTG;2021-12-20;2021-12-22;;2021;0.0;1700.0
S00548693;TTG;2021-12-20;2021-12-22;2022-04-20;2022;1028.59;1028.59
S00548715;TTG;2021-12-20;2022-02-11;2022-03-14;2022;259.2;259.2
S00548725;TTG;2021-12-20;2021-12-20;;2021;0.0;1700.0
S00548725;TTG;2021-12-20;2021-12-20;2022-03-07;2022;647.38;647.38
S00548740;TTG;2021-12-20;2021-12-21;;2021;0.0;1700.0
S00548740;TTG;2021-12-20;2021-12-21;2022-05-12;2022;1343.68;1343.68
S00548748;TTG;2021-12-20;2021-12-20;;2021;0.0;1700.0
S00548748;TTG;2021-12-20;2021-12-20;2022-10-07;2022;17004.11;17004.11
S00548766;TTG;2021-12-20;2021-12-22;;2021;0.0;1700.0
S00548766;TTG;2021-12-20;2021-12-22;2022-10-05;2022;837.23;837.23
S00548784;TTG;2021-12-20;2021-12-26;;2021;0.0;1700.0
S00548784;TTG;2021-12-20;2021-12-26;2022-03-21;2022;7565.48;7565.48
S00548798;TTG;2021-12-20;2021-12-22;;2021;0.0;1700.0
S00548798;TTG;2021-12-20;2021-12-22;2022-02-01;2022;0.0;0.0
S00548818;TTG;2021-12-21;2021-12-28;;2021;0.0;1700.0
S00548818;TTG;2021-12-21;2021-12-28;2022-07-14;2022;4808.6;4808.6
S00548843;TTG;2021-12-21;2021-12-23;;2021;0.0;1700.0
S00548843;TTG;2021-12-21;2021-12-23;2022-01-06;2022;0.0;0.0
S00548857;TTG;2021-12-21;2021-12-21;;2021;0.0;1700.0
S00548857;TTG;2021-12-21;2021-12-21;2022-01-16;2022;3295.7;3295.7
S00548877;TTG;2021-12-21;2021-12-22;;2021;0.0;1700.0
S00548877;TTG;2021-12-21;2021-12-22;2022-01-26;2022;2359.79;2359.79
S00548888;TTG;2021-12-21;2021-12-21;;2021;0.0;1700.0
S00548888;TTG;2021-12-21;2021-12-21;2022-02-28;2022;0.0;0.0
S00548905;TTG;2021-12-21;2021-12-21;;2021;0.0;1700.0
S00548905;TTG;2021-12-21;2021-12-21;2022-03-29;2022;9222.64;9222.64
S00548920;TTG;2021-12-21;2021-12-21;;2021;0.0;1700.0
S00548920;TTG;2021-12-21;2021-12-21;2022-10-05;2022;0.0;0.0
S00548939;TTG;2021-12-21;2021-12-24;;2021;0.0;1700.0
S00548939;TTG;2021-12-21;2021-12-24;2022-04-01;2022;19822.32;19822.32
S00548960;TTG;2021-12-21;2022-01-19;2022-05-03;2022;0.0;0.0
S00548976;TTG;2021-12-21;2021-12-23;;2021;0.0;1700.0
S00548976;TTG;2021-12-21;2021-12-23;2022-02-18;2022;15508.69;15508.69
S00548986;TTG;2021-12-21;2021-12-25;;2021;0.0;1700.0
S00548986;TTG;2021-12-21;2021-12-25;2022-03-03;2022;820.1;820.1
S00549005;TTG;2021-12-21;2021-12-21;;2021;0.0;1700.0
S00549005;TTG;2021-12-21;2021-12-21;2022-05-27;2022;4359.29;4359.29
S00549018;TTG;2021-12-21;2021-12-22;2021-12-29;2021;240.0;240.0
S00549028;TTG;2021-12-21;2021-12-21;;2021;0.0;1700.0
S00549028;TTG;2021-12-21;2021-12-21;2022-01-04;2022;1327.45;1327.45
S00549050;TTG;2021-12-21;2021-12-21;;2021;0.0;1700.0
S00549050;TTG;2021-12-21;2021-12-21;2022-05-25;2022;0.0;0.0
S00549071;TTG;2021-12-21;2021-12-22;;2021;0.0;1700.0
S00549071;TTG;2021-12-21;2021-12-22;2022-01-15;2022;259.2;259.2
S00549090;TTG;2021-12-21;2021-12-22;;2021;0.0;1700.0
S00549090;TTG;2021-12-21;2021-12-22;2022-01-27;2022;4198.42;4198.42
S00549109;TTG;2021-12-21;2021-12-22;;2021;0.0;1700.0
S00549109;TTG;2021-12-21;2021-12-22;2022-02-22;2022;215.85;215.85
S00549131;TTG;2021-12-21;2021-12-23;2021-12-23;2021;1652.56;1652.56
S00549146;TTG;2021-12-21;2021-12-21;;2021;0.0;1700.0
S00549146;TTG;2021-12-21;2021-12-21;2022-01-20;2022;978.72;978.72
S00549159;TTG;2021-12-21;2021-12-21;;2021;0.0;1700.0
S00549159;TTG;2021-12-21;2021-12-21;2022-01-24;2022;1891.6;1891.6
S00549173;TTG;2021-12-21;2021-12-27;;2021;0.0;1700.0
S00549173;TTG;2021-12-21;2021-12-27;;2022;0.0;1700.0
S00549198;TTG;2021-12-21;2021-12-21;;2021;0.0;1700.0
S00549198;TTG;2021-12-21;2021-12-21;2022-03-30;2022;216.29;216.29
S00549212;TTG;2021-12-21;2021-12-23;;2021;0.0;1700.0
S00549212;TTG;2021-12-21;2021-12-23;2022-04-26;2022;9187.71;9187.71
S00549227;TTG;2021-12-21;2021-12-25;;2021;0.0;1700.0
S00549227;TTG;2021-12-21;2021-12-25;2022-04-17;2022;4765.88;4765.88
S00549253;TTG;2021-12-21;2021-12-30;;2021;0.0;1700.0
S00549253;TTG;2021-12-21;2021-12-30;2022-02-10;2022;905.12;905.12
S00549271;TTG;2021-12-21;2021-12-25;;2021;0.0;1700.0
S00549271;TTG;2021-12-21;2021-12-25;2022-04-25;2022;4400.34;4400.34
S00549288;TTG;2021-12-21;2021-12-25;;2021;0.0;1700.0
S00549288;TTG;2021-12-21;2021-12-25;2022-01-27;2022;2471.05;2471.05
S00549308;TTG;2021-12-22;2021-12-22;;2021;0.0;1700.0
S00549308;TTG;2021-12-22;2021-12-22;2022-02-22;2022;2237.68;2237.68
S00549327;TTG;2021-12-22;2021-12-23;;2021;0.0;1700.0
S00549327;TTG;2021-12-22;2021-12-23;2022-06-23;2022;5463.28;5463.28
S00549340;TTG;2021-12-22;2021-12-24;;2021;0.0;1700.0
S00549340;TTG;2021-12-22;2021-12-24;2022-01-30;2022;4744.9;4744.9
S00549351;TTG;2021-12-22;2021-12-22;2021-12-22;2021;0.0;0.0
S00549374;TTG;2021-12-22;2021-12-24;;2021;0.0;1700.0
S00549374;TTG;2021-12-22;2021-12-24;2022-01-09;2022;386.64;386.64
S00549392;TTG;2021-12-22;2021-12-22;;2021;0.0;1700.0
S00549392;TTG;2021-12-22;2021-12-22;2022-06-21;2022;2780.37;2780.37
S00549408;TTG;2021-12-22;2022-01-27;2022-04-18;2022;259.2;259.2
S00549425;TTG;2021-12-22;2021-12-24;;2021;0.0;1700.0
S00549425;TTG;2021-12-22;2021-12-24;2022-03-18;2022;1904.57;1904.57
S00549444;TTG;2021-12-22;2021-12-24;;2021;0.0;1700.0
S00549444;TTG;2021-12-22;2021-12-24;2022-01-18;2022;1998.58;1998.58
S00549459;TTG;2021-12-22;2021-12-26;;2021;0.0;1700.0
S00549459;TTG;2021-12-22;2021-12-26;2022-08-02;2022;457.2;457.2
S00549474;TTG;2021-12-22;2022-01-01;2022-02-13;2022;2650.31;2650.31
S00549499;TTG;2021-12-22;2021-12-23;;2021;0.0;1700.0
S00549499;TTG;2021-12-22;2021-12-23;2022-03-11;2022;2946.9;2946.9
